,h0,h1,h2,h3,h4,h5
phacotus,0.010913981075024252,0.04650428876579893,0.15466050312398594,0.20435916534236592,0.10353722317100149,0.1006350279684846
plankton_x,0.0002674105640775293,0.00027714149375777746,0.0002650658027516493,0.0005004844794245313,0.0005372601311504679,0.0005176623769923871
plankton_y,0.08062877400972536,0.023875587650227056,0.04364881935921279,0.06846797634882719,0.04267251302247254,0.04031380422304626
plankton_z,0.00280268868226045,0.009760990832691293,0.012271905289899816,0.10356056570808025,0.0340894148664068,0.04554655249377177
planktosphaeria,0.003708589712255279,0.0024699597703832965,0.008606016798783122,0.01278898839248412,0.003789303095131788,0.0046719252001862855
polyarthra,0.025806698890414106,0.006177555552302984,0.010072859654312052,0.04656113696199375,0.00464829056325111,0.006527814681980467
protist_like_ciliate,0.08305322228367155,0.1220760009437038,0.2870264442444377,0.7059668947334495,0.4089078934760301,0.22234742681061906
rhodomonas,3.693264854739584,0.5597695980434726,0.42288252154781497,3.2320561619837225,0.9446362868962377,0.6340294649911621
rotifer,0.32717425043880094,0.1380872530252874,0.46719781634158586,0.8848631823407921,0.18417534385294612,0.44100177700264825
rotifer_long,0.0007874847469513963,0.0013980008954096448,0.0015844468185907598,0.002835864668588468,0.002500914855227437,0.0014741347761209696
rotifer_z,0.000397136411794889,0.0008425505345110546,0.0014797426095191826,0.003496516377243905,0.0013355660669842869,0.0022360581339715027
scenedesmus,0.006653191736917081,0.062052692828218896,0.01976502454856587,0.08103500076632053,0.10399697730009348,0.06314074372023683
snowella,0.0007826081023803518,0.0005842882404332798,0.00046601949120674745,0.009070245932787968,0.020119459047532137,0.001198314948551773
staurastrum,0.04754842055030247,0.10339682782855705,0.12346665282045406,0.061249673596366336,0.10814690402616228,0.08789467982478737
strombidium,0.026186740616432655,0.01813408305415234,0.032215534908325356,0.08129061593475759,0.03219356240686587,0.022718745549247847
synchaeta,0.053897336331599904,0.0022459118371337262,0.0199175603500306,0.014419937990787328,0.010863735498337393,0.013432564517706249
synedra,0.006380447393181066,0.00548628837938828,0.013781802428195608,0.02167463053176827,0.01215149184478278,0.0247437022867604
synedra_angustissima,0.08069640551634814,0.0009336295869716577,0.017654161094748877,0.02025714962170606,0.03412164025090351,0.022311396520946897
synura,0.0022433916297754665,0.004045565259025405,0.004658186099429145,0.002330836711967151,0.002379512925496008,0.016297177300512215
tetraedron,0.010057963764803066,0.03990377067506044,0.01560894869657079,0.10849697200022002,0.07012494491198562,0.028243529194654345
tintinnid,0.06680553088839236,0.019042279105881466,0.04329716378074551,0.0432390954421066,0.0329805537513827,0.029913142081308863
trichocerca,0.005539831743139892,0.015189535592652468,0.01386813618416973,0.03317814292898397,0.01866010208650304,0.01298875221269539
uroglena,0.0059468313342379755,0.28985873874512313,0.04999725580795681,0.0739313494781221,0.006502950254635745,3.0563397265384786
vorticella_epistylis_like,0.03479093370800915,0.015946148651911688,0.03254654860672417,0.036807754150554726,0.05085378254123542,0.016624855984864507
