,h0,h1,h2,h3,h4,h5,h6,h7
keratella_quadrata,0.0642178231572762,0.00861667930444186,0.054214317751308846,0.02184311985142318,0.0818771485801967,0.1896841872674602,0.03487440318485532,0.05092420060243092
leptodora,0.007522769431573329,0.039708283740769394,0.008522516513700808,0.013495506591659791,0.019370049519827116,0.015100182976763696,0.00598866381807895,0.01766687520827179
limnoraphis,0.019410025268238724,0.13237111714310085,0.06091100730299461,0.08639657806115303,0.048878952088468396,0.04815536799489568,0.01620316670596743,0.028451632209442444
mallomonas_akrokomos,0.22942356081478657,0.17601299896041073,0.17734797833278232,0.05451410208380423,0.06874997294868054,0.296177960077744,0.15315366160667254,0.03337021945971551
mallomonas_big,0.4035451192444257,0.7524736480804276,0.45522075996657146,0.371153873994716,0.2741832571244579,1.1871031730625792,0.570420672365654,0.41455798311534087
nauplius,2.0004519921936987,0.9221550227317051,1.2899664763705352,0.6904070133323579,2.188351025076099,1.9486075273364765,1.9972388637193605,1.3142646955026775
oocystaceae,3.2034628753042553,36.453057891604665,4.987630524911941,5.745222390794166,7.1711543352080405,6.564352704269156,1.7573093907371962,5.601052416726343
pandorina,0.012482581787684445,0.0126000072581064,0.03872341491484586,0.010296318636358668,0.02881316459371231,0.052538085153906774,0.01070140074067989,0.028567762069947822
paradileptus,0.02001449151159775,0.057195134440000205,0.03675501079114208,0.04850964441871587,0.0635269428673834,0.13239191664152838,0.016213623724803332,0.10998094836348855
pediastrum,0.018650135190858647,0.050302218421926316,0.04223377906242798,0.02095454672158649,0.025235719619166257,0.025060676760002103,0.014040338075004702,0.051899851497814495
pennate_diatom,0.00869437269776907,0.030422359423038885,0.5074046176254576,0.020030685288156883,0.04769135621981107,0.29469112442372747,0.09272725604465872,0.2191249038108635
peridinium,0.12074498393571963,0.24555273977721395,0.5865359631094488,0.30718422598739403,0.14184923199864455,0.39051286896317844,0.04940959912154513,0.20233113586783644
phacotus,0.06879819658125619,0.16065853376478434,0.16302147300574432,0.06405178478790284,0.159795053770019,0.37314908075795655,0.039556116381006416,0.197623955282646
plankton_x,0.00048725663910656854,0.0006109409844510774,0.0005337074287576864,0.0003241101192817497,0.0008127365297339109,0.0005010393763324864,0.00031546031728103683,0.0006055298041852995
plankton_y,0.05171032725081153,0.05637978401218141,0.07994343146909387,0.10518582675856812,0.058231309100676004,0.11018670323032202,0.11251648360448734,0.04786576532010529
plankton_z,0.0628114322849805,0.15961672680435254,0.13365273081902235,0.008936853266396165,0.04105925507711048,0.2549907359701348,0.08161846517017993,0.2978228641399353
