,h0,h1,h2,h3,h4,h5,h6
pandorina,0.0006443263403597723,0.000758383514519436,0.0006744342005894094,0.0011281066066750887,0.0006560610609111589,0.0025201122226069335,0.0004085109194721547
paradileptus,0.0008757649225376634,0.001046150386257007,0.00025535233359080817,0.002239065034753894,0.0019825206176828205,0.00275490951117247,0.0009272983480622947
pediastrum,0.0006531957273264138,0.001979895666244983,0.00022471314777437637,0.0012752118201947765,0.00018347385906300855,0.0005776428185536737,0.001128145392191116
pennate_diatom,0.002187290385255594,0.00018579732345826115,0.00021117724940824037,0.0013725309623383445,8.575927485893228e-05,0.012760903156032448,0.00013880344802984378
peridinium,0.004914712500765723,0.0015154322304481711,0.004284330802387826,0.0022488493350271335,0.0016911579592759868,0.0029715843826586892,0.001453091630058956
phacotus,0.004265064992525786,0.002545276087149946,0.0009914882862363881,0.0029977488189894355,0.004125723815933921,0.015519597988360088,0.0049054342215404684
plankton_x,1.542243343356874e-05,2.1664439181104557e-05,1.9037835406220513e-05,1.0918068785291346e-05,6.74452638571581e-06,6.291588405233228e-06,1.3010044567764678e-05
plankton_y,0.00040309218865044837,0.0005049517146609976,0.0027440403635674068,0.0009651948820227204,0.00039534774066280154,0.00045771517824869546,0.0007465211505354685
plankton_z,0.0022882720411634204,0.00041222349334299745,0.0008592854188942026,0.00595302803548845,0.0002879594662813019,0.003343867191928397,0.002980472696381723
planktosphaeria,0.00014762146537829074,0.00018368278515537917,0.0002111129710851471,0.0003090479897087189,0.0005149983118375225,0.0008216379811075319,0.0005695746672431645
polyarthra,0.00041776582789479635,0.0025641818801039207,0.003460817166533689,0.0002555646296570751,0.0006673843153531674,0.002921728436160226,0.000896460785094773
protist_like_ciliate,0.007413648184896658,0.007159958096554289,0.008460023671069527,0.008978879456435194,0.002009656177688146,0.00710126751573365,0.013150170745785516
rhodomonas,0.01708966289188699,0.025738029738877777,0.12958718278496398,0.01543504016817291,0.010227233418560099,0.029747025941497033,0.06224716387982497
rotifer,0.014197429469802935,0.089251359008691,0.05896035821161602,0.02003969276315775,0.03333806389716024,0.08406667086891736,0.04179197540496866
rotifer_long,0.00010184869650541762,0.00014982515161566224,9.0414614184751e-05,5.22294036563824e-05,2.1069799227880672e-05,5.500054188108751e-05,3.602290201781184e-05
rotifer_z,6.873308437580606e-05,9.902239283290745e-05,0.00012947282332811464,5.634938341433803e-05,4.68176523665847e-05,6.419804001717056e-05,6.118782069328747e-05
scenedesmus,0.0028995184069115325,0.0021052233962452365,0.0005020562868834985,0.00383658650205047,0.0008004777578367296,0.0011849024302498495,0.0016846395256913116
snowella,7.160531146084541e-05,0.0001501843867648147,5.144281777832521e-05,2.216854696395389e-05,1.3777786466701907e-05,2.3614979857101994e-06,0.00037948923622318245
staurastrum,0.0012213943377603416,0.007156627964860825,0.0020527717506333572,0.003032574077690099,0.0010597937085470982,0.001866381910602157,0.001896032750443727
strombidium,0.0012283358538355286,0.0016693447061467237,0.0025668663515861128,0.0009331522906520585,0.0008163306215659727,0.001973094124773212,0.0012291984305834813
synchaeta,0.00017886180871093686,0.0018118000738213123,0.004245585803719338,0.0022322697429301135,0.0006794613632014312,0.0017737807124115549,0.0015117434788277351
synedra,0.001056297321658469,0.003642209099286794,0.0018622908470997182,0.002724182698536195,0.0017849543491381677,0.0020414470823193628,0.001271520794035638
synedra_angustissima,6.743034210614728e-05,4.1054389516926604e-05,0.0005857499565498912,0.0011303984613490585,7.455034650453663e-05,0.0007329965791405263,0.0004534351979989312
synura,4.003820091077634e-05,0.00023331865222601413,6.318856042053742e-05,0.00045912844071578326,6.406423616722223e-05,0.0001428632799101114,0.00011266488131542807
tetraedron,0.002479332619721251,0.001771125153852328,0.0014437107069963562,0.0021652931820764602,0.00038923070924685624,0.0006266711646626305,0.001644663800943112
tintinnid,0.00023774989828439515,0.000606667954571597,0.0013385888177025274,0.0008163837754059034,0.00027375315957861037,0.0007777679586339132,0.0005726805557529453
trichocerca,0.0013765925182987065,0.0017525589054668447,0.001109875755884406,0.0006411952345554348,0.0008830775020353728,0.0008967824237057528,0.0006936267995128249
uroglena,0.01357189928389049,0.040650495206952623,0.0026842623278847248,0.00958170884424487,0.268152026390992,0.0017533230337464598,0.0008046927906001674
vorticella_epistylis_like,0.0004297880944509715,0.0003784489982343555,0.0012852575413942822,0.000948519268262949,0.0002344663097079303,0.00046766738333427465,0.0003241147054299806
