,h0,h1,h2,h3,h4,h5,h6
limnoraphis,0.00019504477726134986,0.00595883311451107,0.0009319090221600059,0.001866385507899824,0.0001397307027017343,0.0003093979027049448,0.0012842180748746392
mallomonas_akrokomos,0.021576709667789466,0.005674035289932769,0.006377340179425128,0.0029838429883296555,0.017939040503847044,0.005471603313561191,0.002192676080765252
mallomonas_big,0.020049498068944547,0.022067575683766782,0.01877417885212008,0.021184250210889242,0.023897508036120556,0.014442031407288967,0.01595739523948855
nauplius,0.05999717271311277,0.025487635841060736,0.03565066185984583,0.036478057977713585,0.06075723406252357,0.02591339492696771,0.03546957676110797
oocystaceae,0.01014644948048753,0.059227148593035586,0.039964578504792014,0.024688311147652794,0.02894800242346432,0.04018135702375738,0.027577608915113627
pandorina,0.003031866145249128,0.0012860314648214604,0.003786036978989039,0.0021667630578550597,0.002065107139090858,0.006982874497344157,0.0035516875160908267
paradileptus,0.0014021066676086975,0.004523047627034167,0.0049656774184885415,0.0031360281801424235,0.0005345052406929359,0.010337301684266307,0.008579567175580019
pediastrum,0.0009202776542105958,0.003644747561493163,0.002111439123522068,0.0038474841305062325,0.0004731139492788513,0.0026328272609864563,0.0015284617083711899
pennate_diatom,0.006985832112348309,0.002869749022140144,0.0062653533122175534,0.036993111513739955,0.008281733400618876,0.037007788298663954,0.006626888764399476
peridinium,0.006265931804095796,0.010812398141214,0.009571079302997432,0.0042993779787089985,0.0029910655672205906,0.008379574958803626,0.0017784222236912834
phacotus,0.0018212378937258627,0.00902664685286716,0.01802556409424825,0.007587089088253039,0.002821600071560859,0.014907480086001575,0.012368807080880456
plankton_x,4.7298571431569984e-05,3.139670254285582e-05,3.7653441549697643e-05,4.735661428271243e-05,2.8204116992893834e-05,3.689700832075256e-05,3.00282206697526e-05
plankton_y,0.0060989010520242385,0.0019863201308473106,0.001992546952317246,0.002350563679759932,0.004853249942700854,0.001610927967950324,0.0031261628345041624
plankton_z,0.000322402911375781,0.01053048708979402,0.008889180082322848,0.011314425092465085,0.0011505202356901106,0.005776898777297284,0.0005891802429489696
planktosphaeria,0.0012518403473611183,0.0007736093027961305,0.0015996769289371008,0.0006124627453451497,0.0017080566892072424,0.0010990503511885516,0.010785634731545741
polyarthra,0.006397363413538449,0.0014033425143073878,0.00323193040302605,0.0030743174431816242,0.022295967838910698,0.003422377394181093,0.0020795657199335726
protist_like_ciliate,0.007780616465318272,0.02139444224897242,0.017987472712905725,0.015279721963353097,0.010246759948718482,0.015363485794887196,0.006283434507600358
rhodomonas,0.08708150475982272,0.0366229450759251,0.033402901013536046,0.03909440586662988,0.08129390158696932,0.027341343538867764,0.05754762189403603
rotifer,0.05318816602337999,0.02452764715900372,0.04649967092135885,0.038483263464285884,0.06556618962221765,0.032096701592174995,0.041224959026191124
rotifer_long,0.00020047232881492515,0.0002531289403090267,0.0002035791361572864,0.0001769300538102479,0.00015485002146344164,0.00040974724818965407,0.00011478671227204492
rotifer_z,8.52959448329991e-05,0.00013860449129005908,0.00031089931815613133,7.311699861546253e-05,3.3289765330766534e-05,0.00022087899134223422,6.058439679125024e-05
scenedesmus,0.0007594066055651648,0.013701468405095814,0.0055834892485736864,0.004622667327523362,0.0005566012041833423,0.006581986123272144,0.0019020566423471135
snowella,0.0001124005307855472,0.001405994754639005,0.00014348832109563995,0.00014574770949228437,2.6611578924193543e-05,7.21294443605727e-05,7.495081982915891e-05
staurastrum,0.008407753880132061,0.004966550560965281,0.00563729532286746,0.009099790763911464,0.0029033577479509894,0.005330195826411912,0.004773594919028927
strombidium,0.0043698880719516215,0.0029525232985801427,0.004938209102820604,0.0027301607343271548,0.005980519651749403,0.004303439471525004,0.0020041311925084156
synchaeta,0.012584117717988818,0.0006274251545007551,0.004082645881298564,0.00042327228201074075,0.015518727742554587,0.0012879918122146495,0.01075720730902898
synedra,0.001999438139439805,0.0032683607938301844,0.007779844695262659,0.0010356581518247768,0.003997544895390046,0.003076717148344905,0.004325816411063611
synedra_angustissima,0.006367290045833104,0.0011147209476568953,0.0009699500939102948,0.003471662361273745,0.010179848662193427,0.0045823165360395456,0.02171833445837432
synura,0.0002924157857580744,0.00026190907578986007,0.0004992720268022979,0.0017085623212426345,9.410406219430635e-05,0.00036791066744347017,0.0006162546032374205
tetraedron,0.0011744515904841158,0.011901748420254843,0.0037596176329457616,0.0036703475294176746,0.002337026947691229,0.00519163596055048,0.0011749940612951501
tintinnid,0.005806255130708118,0.001531221788129677,0.0018090275330909062,0.004303823012851826,0.005468436728078947,0.001131545959270308,0.003662010552064509
trichocerca,0.0014863078235899155,0.003966648807686643,0.0032399022315308394,0.0011081859246427808,0.002188321976506494,0.0048747725254080455,0.0014498756137653658
uroglena,0.0015694358481608375,0.014505340442745795,0.041626439448055615,0.005196600212441085,0.0030063312882226564,0.04816697003074777,0.006175589728130795
vorticella_epistylis_like,0.0046811039957531005,0.002568739714325824,0.0015578527612579946,0.0020654760896831755,0.003103380824428296,0.001814204376054519,0.0023299947968299984
