,h0,h1,h2,h3,h4,h5
pennate_diatom,0.4884316557789712,1.9149248475844791,0.21462702278202883,0.16353613773633982,0.11826992340632302,3.1740882844968907
peridinium,0.08395736404327643,0.1721903644831673,0.0220218768952571,0.048354067658348626,0.08325081390930635,0.28771344716076386
phacotus,0.43526654332953013,0.040047619572521904,0.05320055335056854,0.10548814521388816,0.0735369894561587,0.29642093282973814
plankton_x,0.000309209523687483,0.0002818298685068846,0.0002155820269647287,0.0002864564838792565,0.0004973610374081125,0.0007895470355867939
plankton_y,0.03912323449400403,0.06694766359096826,0.03943208940142428,0.01658106403297368,0.025103556144689284,0.051273835711611045
plankton_z,0.16261137044103163,0.022802651490347912,0.005604459998243664,0.05222819825055487,0.06912507809381051,0.19075145708895505
planktosphaeria,0.06059904717857648,0.00776039082883256,0.024742556920609046,0.005218146052314843,0.004300249863797776,0.013365768530198796
polyarthra,0.012998595707072241,0.007217104974117319,0.06383600749170767,0.02563254203282267,0.006435018490593168,0.0713672962590938
protist_like_ciliate,0.26739642579183376,0.18111654308085073,0.07002505023893095,0.1211653529329358,0.19712713092360185,0.6055154494888515
rhodomonas,0.71250403933072,0.6430791219545609,3.213954036203833,0.49769978867691994,0.9742380091172607,2.5815079760234116
rotifer,0.976294235140121,0.26196546204884763,0.6448655829876653,0.6798634263682278,0.15288173039545244,1.3620892899968948
rotifer_long,0.0017057502400751729,0.0013572477750362797,0.0012787201996515428,0.0022933161538423986,0.0033507652443310622,0.005082354979130356
rotifer_z,0.0017508570074414843,0.0010365766911506402,0.00035055866542627853,0.001433900182240314,0.001177721582636583,0.0044948842661531345
scenedesmus,0.10684711663935177,0.02153679407866892,0.008005135313818097,0.02756481774547117,0.09994043131731319,0.09985808114458859
snowella,0.0032295815119564378,0.0007433265130141125,0.00018715293566955543,0.0002401512467391896,0.0038887454514627334,0.0028991013384823527
staurastrum,0.126851752000637,0.07775875783237653,0.06268262567789251,0.1027333946457181,0.07985354196158834,0.09156990531942785
strombidium,0.042992585312164974,0.04580563428859595,0.0348412435906501,0.03570124206837675,0.0310388037323083,0.11638901543670613
synchaeta,0.05329552320798006,0.0428448567967142,0.04095940851000784,0.012512591031182473,0.0014803367214550058,0.046870801312267965
synedra,0.07190072086586005,0.016020078193058312,0.010472447842669968,0.025693598392841334,0.008937313602074266,0.02165618835218889
synedra_angustissima,0.18061229482653443,0.1424572577016927,0.0946229503732959,0.005840415347927979,0.005523980759044786,0.07582219586372435
synura,0.0170380558762287,0.007270631766225592,0.0022862983419583665,0.009770909068278493,0.0036241064268889996,0.004295463356186682
tetraedron,0.04138714985296711,0.042677746891267784,0.012914493105404988,0.026852783456481805,0.13093402939680643,0.09039056854052648
tintinnid,0.046394290513367104,0.06994375195142676,0.053605172175958185,0.02297385314610184,0.021827366477142365,0.05523838871823104
trichocerca,0.021848492481127597,0.015799835010254806,0.012082758870787766,0.022712110133901984,0.039723567535716715,0.05733799374613838
uroglena,0.15667293275316282,0.002993600484253271,0.0021218404663741895,0.18688092625328623,0.052676807290515604,0.011480153943885789
vorticella_epistylis_like,0.041659824176403716,0.1066041970050086,0.027336575840143706,0.016595402998400312,0.03673568258591699,0.0517621283044817
