epoch,train_mse,val_mse,train_nll,val_nll,theta_mean,sat_lo,sat_hi,sat_mid
140,42.0851710319519,29.514516830444336,0.4792877435684204,0.583934485912323,1.0729824304580688,0.5862635970115662,0.37548837065696716,0.038248032331466675
150,53.54835877418518,26.80155372619629,0.4769417941570282,0.5865058302879333,1.0806936025619507,0.5772157311439514,0.38700389862060547,0.035780370235443115
160,62.008926200866696,35.69076919555664,0.47652798891067505,0.5835516452789307,1.0881518125534058,0.5722804665565491,0.393995463848114,0.033724069595336914
170,50.915403175354,28.6923885345459,0.47433486580848694,0.5845794081687927,1.0957216024398804,0.5689903497695923,0.3972856104373932,0.033724039793014526
180,48.631750392913816,27.64160919189453,0.4736269414424896,0.5831370949745178,1.1033554077148438,0.5628212690353394,0.40098702907562256,0.036191701889038086
190,52.955306911468504,29.410303115844727,0.472795307636261,0.5812798142433167,1.111217737197876,0.5640550851821899,0.3981081545352936,0.03783676028251648
200,53.9762957572937,28.03579330444336,0.4722011089324951,0.5835002064704895,1.1190228462219238,0.5566522479057312,0.40201520919799805,0.04133254289627075
210,49.44288053512573,27.90606689453125,0.4722243845462799,0.582330048084259,1.1266648769378662,0.5521283149719238,0.4065391719341278,0.041332513093948364
220,48.735412168502805,25.62110137939453,0.47122249007225037,0.5848671197891235,1.134267807006836,0.5587086081504822,0.39893069863319397,0.04236069321632385
230,50.716519832611084,25.18940544128418,0.47082096338272095,0.5868557691574097,1.1418901681900024,0.5591198801994324,0.40057578682899475,0.040304332971572876
240,46.078611850738525,25.854156494140625,0.4708698093891144,0.5872808694839478,1.1496403217315674,0.5613818764686584,0.40057578682899475,0.0380423367023468
250,43.4834979057312,25.10552978515625,0.4711521863937378,0.5885328054428101,1.1572195291519165,0.5650832653045654,0.3974912464618683,0.037425488233566284
260,42.86175909042358,25.19309425354004,0.47058308124542236,0.5874648094177246,1.1647334098815918,0.5634381771087646,0.40057578682899475,0.0359860360622406
270,38.45175685882568,23.9199275970459,0.4705564081668854,0.5873820781707764,1.1722291707992554,0.5687847137451172,0.3983137905597687,0.032901495695114136
280,43.29562788009643,24.53890037536621,0.47082462906837463,0.5879718065261841,1.1796762943267822,0.5714579224586487,0.396051824092865,0.03249025344848633
290,37.99280595779419,24.054183959960938,0.4703451991081238,0.5894396305084229,1.1870741844177246,0.5722804665565491,0.396051824092865,0.03166770935058594
300,42.77869429588318,23.96373748779297,0.46969085931777954,0.5895377397537231,1.1944776773452759,0.5745424628257751,0.3956405520439148,0.02981698513031006
310,37.66874942779541,23.55354118347168,0.47008970379829407,0.5896878838539124,1.201785683631897,0.5768044590950012,0.3933785557746887,0.02981698513031006
320,45.49677114486694,23.4892635345459,0.46934595704078674,0.5897110104560852,1.2091503143310547,0.5761875510215759,0.3958461880683899,0.02796626091003418
330,41.77387638092041,23.436134338378906,0.4692041277885437,0.5889890193939209,1.2164398431777954,0.5755706429481506,0.3981081545352936,0.026321202516555786
340,41.62032279968262,23.345672607421875,0.469597190618515,0.5899530649185181,1.2236002683639526,0.5786551237106323,0.3921447694301605,0.029200106859207153
350,39.0026068687439,23.242610931396484,0.4695266783237457,0.5919961333274841,1.2307662963867188,0.5796833038330078,0.39132222533226013,0.028994470834732056
360,45.499117374420166,23.57038688659668,0.46921104192733765,0.5909650921821594,1.2379300594329834,0.5805058479309082,0.39029404520988464,0.029200106859207153
370,40.3236946105957,23.053186416625977,0.46883895993232727,0.5905342102050781,1.245072603225708,0.5798889398574829,0.39152786135673523,0.02858319878578186
380,43.867070007324216,23.177051544189453,0.4690414071083069,0.5911991000175476,1.2521804571151733,0.5811227560043335,0.39152786135673523,0.027349382638931274
390,44.51112298965454,22.95473861694336,0.4686525762081146,0.592589259147644,1.2592263221740723,0.5848242044448853,0.38926589488983154,0.025909900665283203
400,41.23816270828247,22.80837631225586,0.4685949981212616,0.5887959599494934,1.26626718044281,0.5823565721511841,0.3921447694301605,0.025498658418655396
410,43.36277856826782,23.095548629760742,0.4683865010738373,0.5909324288368225,1.273254632949829,0.5833847522735596,0.39091095328330994,0.025704294443130493
420,42.58364753723144,23.055612564086914,0.46831730008125305,0.5909904837608337,1.280195713043213,0.5819453001022339,0.39111658930778503,0.02693811058998108
430,42.29841842651367,23.077241897583008,0.46831050515174866,0.592298150062561,1.287148118019104,0.5823565721511841,0.39091095328330994,0.02673247456550598
440,44.951165962219235,23.16828155517578,0.46778950095176697,0.5900348424911499,1.2941025495529175,0.5833847522735596,0.39132222533226013,0.025293022394180298
450,43.18195924758911,22.828746795654297,0.4678104519844055,0.5925173759460449,1.3010339736938477,0.5848242044448853,0.38967713713645935,0.025498658418655396
460,43.04678955078125,22.553529739379883,0.4677157998085022,0.5921757221221924,1.307916522026062,0.5852354168891907,0.38906025886535645,0.02570432424545288
470,41.04613628387451,23.025793075561523,0.4673202633857727,0.5928678512573242,1.314751148223877,0.5856466889381409,0.38823771476745605,0.026115596294403076
480,44.22993383407593,23.011762619018555,0.4675014913082123,0.5935631394386292,1.321579933166504,0.5835903882980347,0.38762080669403076,0.02878880500793457
490,41.90023012161255,22.84527587890625,0.46766093373298645,0.5948871970176697,1.328404188156128,0.5848242044448853,0.38679826259613037,0.028377532958984375
500,41.332013034820555,23.478012084960938,0.4671303331851959,0.5918465852737427,1.335223913192749,0.5844129323959351,0.38864898681640625,0.02693808078765869
